InspectionID,Facility_ID,Facility_Name,Facility_Address,Facility_Address_2,Facility_City,Facility_State,Facility_Postal_Code,Facility_County,Venue_Type,Inspection_Date,Inspection_Score,Inspection_Purpose,Inspection_Passed,No_Imminent_Health_Hazards,Disinfectant,Free_Chlorine,Free_Bromine,pH,Enclosure,Main_Drain_Visible,Safety_Equipment,Disinfectant_Level,pH_Balance,Inspection_Notes,OBJECTID
1485341,97738,GERMANTOWN MILLS LOFT,946 GOSS AVE UNIT 5105,,LOUISVILLE,KY,40217,JEFFERSON,POOL,2019/07/11,89,ROUTINE,TRUE,TRUE,CHLORINE,1.2,,7.1999998,TRUE,TRUE,TRUE,TRUE,TRUE," other - perimeter overflow system, skimmers, inlets, main drain, water level, operating, clean, good repair| other - ladders, steps, handrails, diving boards, lifelines and floats in good repair| Disinfectant Level - disinfectant free residual| Safety Equipment - first aid, safety equipment, spa timer switch, telephone: readily accessible, adequate, maintained, good repair",2624
1485346,103432,BAXTER APARTMENTS,1221 E BROADWAY,,LOUISVILLE,KY,40204,JEFFERSON,POOL,2019/07/11,90,ROUTINE,FALSE,TRUE,CHLORINE,1,,7.4000001,TRUE,TRUE,TRUE,TRUE,TRUE," other - perimeter overflow system, skimmers, inlets, main drain, water level, operating, clean, good repair| other - ladders, steps, handrails, diving boards, lifelines and floats in good repair| other - recirculating piping:  identified, approved materials, good repair| other - lifeguard(s) on duty: sign posted, lifeguard chairs, adequate, good repair",2625
1485346,103432,BAXTER APARTMENTS,1221 E BROADWAY,,LOUISVILLE,KY,40204,JEFFERSON,POOL,2019/07/11,90,ROUTINE,TRUE,TRUE,CHLORINE,1,,7.4000001,TRUE,TRUE,TRUE,TRUE,TRUE," other - perimeter overflow system, skimmers, inlets, main drain, water level, operating, clean, good repair| other - ladders, steps, handrails, diving boards, lifelines and floats in good repair| other - recirculating piping:  identified, approved materials, good repair| other - lifeguard(s) on duty: sign posted, lifeguard chairs, adequate, good repair",2626
1485347,100360,800 TOWER CITY APTS,800 S 4TH ST,,LOUISVILLE,KY,40203,JEFFERSON,POOL,2019/07/11,87,ROUTINE,FALSE,FALSE,CHLORINE,12,,7.1999998,FALSE,TRUE,TRUE,FALSE,TRUE," other - water supply, approved source, entry method, cross-connections, adequate supply| Disinfectant Level - disinfectant free residual| other - operator testing frequency, log sheets maintained| other - structures, decks, furnishings:  good repair, clean| Enclosure - facility enclosure: adequate, self closing gate, good repair",2627
1485347,100360,800 TOWER CITY APTS,800 S 4TH ST,,LOUISVILLE,KY,40203,JEFFERSON,POOL,2019/07/11,87,ROUTINE,TRUE,FALSE,CHLORINE,12,,7.1999998,TRUE,TRUE,TRUE,TRUE,TRUE," other - water supply, approved source, entry method, cross-connections, adequate supply| Disinfectant Level - disinfectant free residual| other - operator testing frequency, log sheets maintained| other - structures, decks, furnishings:  good repair, clean| Enclosure - facility enclosure: adequate, self closing gate, good repair",2628
1485651,33346,BOULDER CREEK VANTAGE POINT #1 PHASE I,10400 PAVILION WAY,,LOUISVILLE,KY,40299,JEFFERSON,POOL,2019/07/12,89,ROUTINE,FALSE,TRUE,CHLORINE,1,,7.5999999,TRUE,TRUE,FALSE,TRUE,TRUE," other - bottom, sidewalls, deck:  growths, scum build-up, clean, good repair| other - perimeter overflow system, skimmers, inlets, main drain, water level, operating, clean, good repair| other - disinfectant system, type ~ installation, capacity, operating, good repair| Safety Equipment - first aid, safety equipment, spa timer switch, telephone: readily accessible, adequate, maintained, good repair",2629
1485651,33346,BOULDER CREEK VANTAGE POINT #1 PHASE I,10400 PAVILION WAY,,LOUISVILLE,KY,40299,JEFFERSON,POOL,2019/07/12,89,ROUTINE,TRUE,TRUE,CHLORINE,1,,7.5999999,TRUE,TRUE,TRUE,TRUE,TRUE," other - bottom, sidewalls, deck:  growths, scum build-up, clean, good repair| other - perimeter overflow system, skimmers, inlets, main drain, water level, operating, clean, good repair| other - disinfectant system, type ~ installation, capacity, operating, good repair| Safety Equipment - first aid, safety equipment, spa timer switch, telephone: readily accessible, adequate, maintained, good repair",2630
1485652,42501,BOULDER CREEK VANTAGE POINT #2 PHASE II,10400 PAVILION WAY EAST,,LOUISVILLE,KY,40299,JEFFERSON,POOL,2019/07/12,97,ROUTINE,FALSE,TRUE,CHLORINE,1.2,,7.5999999,TRUE,TRUE,TRUE,TRUE,TRUE," other - perimeter overflow system, skimmers, inlets, main drain, water level, operating, clean, good repair",2631
1485678,105383,HAMPTON PLACE APARTMENTS,1549 W MADISON ST,,LOUISVILLE,KY,40203,JEFFERSON,POOL,2019/07/12,97,FOLLOW-UP,FALSE,TRUE,CHLORINE,1,,7.3000002,TRUE,TRUE,TRUE,TRUE,TRUE," other - water supply, approved source, entry method, cross-connections, adequate supply",2632
1485701,29486,WESSEX PLACE,9542 WESSEX PLACE,,LOUISVILLE,KY,40222,JEFFERSON,POOL,2019/07/12,98,ROUTINE,TRUE,TRUE,CHLORINE,3.4000001,,7.8000002,TRUE,TRUE,TRUE,TRUE,TRUE," other - equipment room: adequate space, floor drain, lighting, ventilation, no non-essential materials, clean, good repair",2633
1485718,103805,RIVERPORT FAMILY RESIDENCES,3400 CATHE DYKSTRA WAY,,LOUISVILLE,KY,40216,JEFFERSON,POOL,2019/07/12,89,ROUTINE,FALSE,TRUE,CHLORINE,0.60000002,,7.8000002,TRUE,TRUE,TRUE,FALSE,TRUE," other - bottom, sidewalls, deck:  growths, scum build-up, clean, good repair| other - perimeter overflow system, skimmers, inlets, main drain, water level, operating, clean, good repair| Disinfectant Level - disinfectant free residual| other - operator testing frequency, log sheets maintained| other - toilet tissue, hand-drying, towels, soap provided",2634
1485718,103805,RIVERPORT FAMILY RESIDENCES,3400 CATHE DYKSTRA WAY,,LOUISVILLE,KY,40216,JEFFERSON,POOL,2019/07/12,89,ROUTINE,TRUE,TRUE,CHLORINE,0.60000002,,7.8000002,TRUE,TRUE,TRUE,TRUE,TRUE," other - bottom, sidewalls, deck:  growths, scum build-up, clean, good repair| other - perimeter overflow system, skimmers, inlets, main drain, water level, operating, clean, good repair| Disinfectant Level - disinfectant free residual| other - operator testing frequency, log sheets maintained| other - toilet tissue, hand-drying, towels, soap provided",2635
1485719,60284,THE OAKS AT PARK DUVALLE,3621 CHAUNCEY AVE,,LOUISVILLE,KY,40211,JEFFERSON,POOL,2019/07/12,87,FOLLOW-UP,FALSE,TRUE,CHLORINE,,,,TRUE,TRUE,TRUE,FALSE,TRUE," other - bottom, sidewalls, deck:  growths, scum build-up, clean, good repair| other - perimeter overflow system, skimmers, inlets, main drain, water level, operating, clean, good repair| other - turover rate ~ hrs.(min.)| Disinfectant Level - disinfectant free residual| other - toilet, shower, locker facilities: clean, lighting, ventilation, good repair",2636
1485719,60284,THE OAKS AT PARK DUVALLE,3621 CHAUNCEY AVE,,LOUISVILLE,KY,40211,JEFFERSON,POOL,2019/07/12,87,FOLLOW-UP,TRUE,TRUE,CHLORINE,,,,TRUE,TRUE,TRUE,TRUE,TRUE," other - bottom, sidewalls, deck:  growths, scum build-up, clean, good repair| other - perimeter overflow system, skimmers, inlets, main drain, water level, operating, clean, good repair| other - turover rate ~ hrs.(min.)| Disinfectant Level - disinfectant free residual| other - toilet, shower, locker facilities: clean, lighting, ventilation, good repair",2637
1485721,106475,CENTURY BELMONT STATION,11950 VICTORY KNOLL CIRCLE,,LOUISVILLE,KY,40243,JEFFERSON,POOL,2019/07/15,89,ROUTINE,FALSE,TRUE,CHLORINE,3.2,,7.3000002,TRUE,TRUE,TRUE,FALSE,TRUE," other - bottom, sidewalls, deck:  growths, scum build-up, clean, good repair| other - perimeter overflow system, skimmers, inlets, main drain, water level, operating, clean, good repair| other - turover rate ~ hrs.(min.)| Disinfectant Level - disinfectant free residual",2638
1485721,106475,CENTURY BELMONT STATION,11950 VICTORY KNOLL CIRCLE,,LOUISVILLE,KY,40243,JEFFERSON,POOL,2019/07/15,89,ROUTINE,TRUE,TRUE,CHLORINE,3.2,,7.3000002,TRUE,TRUE,TRUE,TRUE,TRUE," other - bottom, sidewalls, deck:  growths, scum build-up, clean, good repair| other - perimeter overflow system, skimmers, inlets, main drain, water level, operating, clean, good repair| other - turover rate ~ hrs.(min.)| Disinfectant Level - disinfectant free residual",2639
1485732,46985,CANTERBURY PLACE,1005 EAST BRIDGE COURT,,LOUISVILLE,KY,40223,JEFFERSON,POOL,2019/07/12,97,ROUTINE,FALSE,TRUE,CHLORINE,1.6,,7.1999998,TRUE,TRUE,FALSE,TRUE,TRUE," Safety Equipment - first aid, safety equipment, spa timer switch, telephone: readily accessible, adequate, maintained, good repair",2640
1485735,51331,DORSEY HILLS CONDOMINIUM,10601 MCMEEKIN LN,,LOUISVILLE,KY,40223,JEFFERSON,POOL,2019/07/12,89,ROUTINE,FALSE,TRUE,CHLORINE,4.5999999,,7,TRUE,TRUE,TRUE,FALSE,FALSE," pH Balance - ph(7.2-7.8)| Disinfectant Level - disinfectant free residual| other - water supply, approved source, entry method, cross-connections, adequate supply| other - depth markings and lane lines properly located, spaced sized, contrasting color, good repair",2641
1485735,51331,DORSEY HILLS CONDOMINIUM,10601 MCMEEKIN LN,,LOUISVILLE,KY,40223,JEFFERSON,POOL,2019/07/12,89,ROUTINE,TRUE,TRUE,CHLORINE,4.5999999,,7,TRUE,TRUE,TRUE,TRUE,TRUE," pH Balance - ph(7.2-7.8)| Disinfectant Level - disinfectant free residual| other - water supply, approved source, entry method, cross-connections, adequate supply| other - depth markings and lane lines properly located, spaced sized, contrasting color, good repair",2642
1485736,29687,FOREST PARK CONDOMINIUMS,1600 FOREST PARK RD,,LOUISVILLE,KY,40223,JEFFERSON,POOL,2019/07/12,93,ROUTINE,FALSE,TRUE,CHLORINE,2.8,,7.4000001,TRUE,TRUE,TRUE,TRUE,TRUE," other - bottom, sidewalls, deck:  growths, scum build-up, clean, good repair| other - perimeter overflow system, skimmers, inlets, main drain, water level, operating, clean, good repair| other - warning signs, facility regulations posted, conspicuous, good repair",2643
1485736,29687,FOREST PARK CONDOMINIUMS,1600 FOREST PARK RD,,LOUISVILLE,KY,40223,JEFFERSON,POOL,2019/07/12,93,ROUTINE,TRUE,TRUE,CHLORINE,2.8,,7.4000001,TRUE,TRUE,TRUE,TRUE,TRUE," other - bottom, sidewalls, deck:  growths, scum build-up, clean, good repair| other - perimeter overflow system, skimmers, inlets, main drain, water level, operating, clean, good repair| other - warning signs, facility regulations posted, conspicuous, good repair",2644
1485913,97049,SARATOGA WOODS,4310 SARATOGA WOODS DR,,LOUISVILLE,KY,40299,JEFFERSON,POOL,2019/07/15,91,ROUTINE,FALSE,TRUE,CHLORINE,2.2,,7.5,TRUE,TRUE,TRUE,TRUE,TRUE," other - bottom, sidewalls, deck:  growths, scum build-up, clean, good repair| other - ladders, steps, handrails, diving boards, lifelines and floats in good repair| other - turover rate ~ hrs.(min.)| other - operator testing frequency, log sheets maintained",2645
1485913,97049,SARATOGA WOODS,4310 SARATOGA WOODS DR,,LOUISVILLE,KY,40299,JEFFERSON,POOL,2019/07/15,91,ROUTINE,TRUE,TRUE,CHLORINE,2.2,,7.5,TRUE,TRUE,TRUE,TRUE,TRUE," other - bottom, sidewalls, deck:  growths, scum build-up, clean, good repair| other - ladders, steps, handrails, diving boards, lifelines and floats in good repair| other - turover rate ~ hrs.(min.)| other - operator testing frequency, log sheets maintained",2646
1485914,97048,SARATOGA WOODS,4310 SARATOGA WOODS DR,,JEFFERSONTOWN,KY,40299,JEFFERSON,WADING POOL,2019/07/15,79,ROUTINE,FALSE,TRUE,CHLORINE,0.60000002,,8,TRUE,TRUE,TRUE,FALSE,FALSE," pH Balance - ph(7.2-7.8)| other - bottom, sidewalls, deck:  growths, scum build-up, clean, good repair| other - perimeter overflow system, skimmers, inlets, main drain, water level, operating, clean, good repair| other - lighting, underwater and deck: adequate, operating, good repair| other - pumps, approved type, capacity, gauges, valving, strainer, operating, good repair| other - flow meter: installation, accessibility, operating, good repair| Disinfectant Level - disinfectant free residual| other - equipment room: adequate space, floor drain, lighting, ventilation, no non-essential materials, clean, good repair| other - operator testing frequency, log sheets maintained",2647
1485915,97049,SARATOGA WOODS,4310 SARATOGA WOODS DR,,LOUISVILLE,KY,40299,JEFFERSON,POOL,2019/07/15,94,FOLLOW-UP,TRUE,TRUE,CHLORINE,,,,TRUE,TRUE,TRUE,TRUE,TRUE," other - bottom, sidewalls, deck:  growths, scum build-up, clean, good repair| other - ladders, steps, handrails, diving boards, lifelines and floats in good repair| other - operator testing frequency, log sheets maintained",2648
1485917,29447,WOODCREEK CONDOS,3501 ILLINOIS AVE,,LOUISVILLE,KY,40213,JEFFERSON,POOL,2019/07/15,95,ROUTINE,FALSE,TRUE,CHLORINE,7.5999999,,7.8000002,TRUE,TRUE,TRUE,FALSE,TRUE," other - bottom, sidewalls, deck:  growths, scum build-up, clean, good repair| Disinfectant Level - disinfectant free residual",2649
1485917,29447,WOODCREEK CONDOS,3501 ILLINOIS AVE,,LOUISVILLE,KY,40213,JEFFERSON,POOL,2019/07/15,95,ROUTINE,TRUE,TRUE,CHLORINE,7.5999999,,7.8000002,TRUE,TRUE,TRUE,TRUE,TRUE," other - bottom, sidewalls, deck:  growths, scum build-up, clean, good repair| Disinfectant Level - disinfectant free residual",2650
1485918,95700,CLEARWATER FARM APARTMENTS,5401 LOWERFIELD DR,,LOUISVILLE,KY,40219,JEFFERSON,POOL,2019/07/15,88,ROUTINE,FALSE,TRUE,CHLORINE,1.2,,7.5,TRUE,TRUE,TRUE,FALSE,TRUE," other - perimeter overflow system, skimmers, inlets, main drain, water level, operating, clean, good repair| other - turover rate ~ hrs.(min.)| Disinfectant Level - disinfectant free residual| other - lifeguard(s) on duty: sign posted, lifeguard chairs, adequate, good repair",2651
1485919,95699,CLEARWATER FARM APARTMENTS,5401 LOWERFIELD DR,,LOUISVILLE,KY,40219,JEFFERSON,POOL,2019/07/15,91,ROUTINE,FALSE,TRUE,CHLORINE,1.4,,7.3000002,TRUE,TRUE,TRUE,FALSE,TRUE," other - perimeter overflow system, skimmers, inlets, main drain, water level, operating, clean, good repair| Disinfectant Level - disinfectant free residual| other - lifeguard(s) on duty: sign posted, lifeguard chairs, adequate, good repair",2652
1485935,29390,GASLITE SQUARE CONDOS,4851 SHERBURN LN.,,LOUISVILLE,KY,40207,JEFFERSON,POOL,2019/07/15,98,ROUTINE,TRUE,TRUE,CHLORINE,4.1999998,,7.1999998,TRUE,TRUE,TRUE,TRUE,TRUE," other - bottom, sidewalls, deck:  growths, scum build-up, clean, good repair",2653
1485939,29373,METRO PARKS SUN VALLEY,6506 BETHANY LN,,LOUISVILLE,KY,40272,JEFFERSON,POOL,2019/07/15,87,ROUTINE,FALSE,TRUE,CHLORINE,1.2,,7.5999999,TRUE,TRUE,FALSE,TRUE,TRUE," other - bottom, sidewalls, deck:  growths, scum build-up, clean, good repair| other - perimeter overflow system, skimmers, inlets, main drain, water level, operating, clean, good repair| other - ladders, steps, handrails, diving boards, lifelines and floats in good repair| other - toilet tissue, hand-drying, towels, soap provided| other - toilet, shower, locker facilities: clean, lighting, ventilation, good repair| Safety Equipment - first aid, safety equipment, spa timer switch, telephone: readily accessible, adequate, maintained, good repair",2654
1485939,29373,METRO PARKS SUN VALLEY,6506 BETHANY LN,,LOUISVILLE,KY,40272,JEFFERSON,POOL,2019/07/15,87,ROUTINE,TRUE,TRUE,CHLORINE,1.2,,7.5999999,TRUE,TRUE,TRUE,TRUE,TRUE," other - bottom, sidewalls, deck:  growths, scum build-up, clean, good repair| other - perimeter overflow system, skimmers, inlets, main drain, water level, operating, clean, good repair| other - ladders, steps, handrails, diving boards, lifelines and floats in good repair| other - toilet tissue, hand-drying, towels, soap provided| other - toilet, shower, locker facilities: clean, lighting, ventilation, good repair| Safety Equipment - first aid, safety equipment, spa timer switch, telephone: readily accessible, adequate, maintained, good repair",2655
1485940,97738,GERMANTOWN MILLS LOFT,946 GOSS AVE UNIT 5105,,LOUISVILLE,KY,40217,JEFFERSON,POOL,2019/07/15,95,FOLLOW-UP,FALSE,TRUE,CHLORINE,2.4000001,,7.1999998,TRUE,TRUE,TRUE,TRUE,TRUE," other - perimeter overflow system, skimmers, inlets, main drain, water level, operating, clean, good repair| other - ladders, steps, handrails, diving boards, lifelines and floats in good repair",2656
1485940,97738,GERMANTOWN MILLS LOFT,946 GOSS AVE UNIT 5105,,LOUISVILLE,KY,40217,JEFFERSON,POOL,2019/07/15,95,FOLLOW-UP,TRUE,TRUE,CHLORINE,2.4000001,,7.1999998,TRUE,TRUE,TRUE,TRUE,TRUE," other - perimeter overflow system, skimmers, inlets, main drain, water level, operating, clean, good repair| other - ladders, steps, handrails, diving boards, lifelines and floats in good repair",2657
1485942,29183,HITE AVENUE GARDENS,719 N. HITE AVE,,LOUISVILLE,KY,40206,JEFFERSON,POOL,2019/07/15,80,ROUTINE,FALSE,FALSE,CHLORINE,0,,7.8000002,TRUE,TRUE,FALSE,FALSE,TRUE," Disinfectant Level - disinfectant free residual| other - water supply, approved source, entry method, cross-connections, adequate supply| other - bottom, sidewalls, deck:  growths, scum build-up, clean, good repair| other - perimeter overflow system, skimmers, inlets, main drain, water level, operating, clean, good repair| other - ladders, steps, handrails, diving boards, lifelines and floats in good repair| other - chemicals stock: adequate, fresh, storage, usage| other - operator testing frequency, log sheets maintained| Safety Equipment - first aid, safety equipment, spa timer switch, telephone: readily accessible, adequate, maintained, good repair",2658
1485943,99125,COURTYARD MAIN & CLAY APARTMENTS,633 E MAIN ST.,,LOUISVILLE,KY,40202,JEFFERSON,POOL,2019/07/15,91,ROUTINE,FALSE,TRUE,CHLORINE,0.60000002,,7.4000001,TRUE,TRUE,TRUE,FALSE,TRUE," other - turover rate ~ hrs.(min.)| Disinfectant Level - disinfectant free residual| other - perimeter overflow system, skimmers, inlets, main drain, water level, operating, clean, good repair",2659
1485944,99702,HUSTON QUIN PARK,4105 S 1ST STREET,,LOUISVILLE,KY,40214,JEFFERSON,POOL,2019/07/15,99,ROUTINE,TRUE,TRUE,BROMINE,,,,TRUE,TRUE,TRUE,TRUE,TRUE," other - toilet tissue, hand-drying, towels, soap provided",2660
1485991,65220,RESIDENCE INN,3500 SPRINGHURST COMMONS DR,,LOUISVILLE,KY,40241,JEFFERSON,POOL,2019/07/15,90,ROUTINE,FALSE,TRUE,CHLORINE,1,,7.3000002,TRUE,TRUE,TRUE,TRUE,TRUE," other - disinfectant combined residual| other - total alkalinity (50-180 ppm)| other - pumps, approved type, capacity, gauges, valving, strainer, operating, good repair| other - operator testing frequency, log sheets maintained",2661
1485991,65220,RESIDENCE INN,3500 SPRINGHURST COMMONS DR,,LOUISVILLE,KY,40241,JEFFERSON,POOL,2019/07/15,90,ROUTINE,TRUE,TRUE,CHLORINE,1,,7.3000002,TRUE,TRUE,TRUE,TRUE,TRUE," other - disinfectant combined residual| other - total alkalinity (50-180 ppm)| other - pumps, approved type, capacity, gauges, valving, strainer, operating, good repair| other - operator testing frequency, log sheets maintained",2662
1486071,29344,EAST HAMPTON CONDOS,10500 TIMBERWOOD CIRCLE,,LOUISVILLE,KY,40223,JEFFERSON,POOL,2019/07/15,88,ROUTINE,FALSE,TRUE,CHLORINE,2.4000001,,7.1999998,TRUE,TRUE,FALSE,TRUE,TRUE," other - perimeter overflow system, skimmers, inlets, main drain, water level, operating, clean, good repair| Safety Equipment - first aid, safety equipment, spa timer switch, telephone: readily accessible, adequate, maintained, good repair| other - deck drainage, deck/drains, backwash wastewater disposal| other - operator testing frequency, log sheets maintained| other - toilet, shower, locker facilities: clean, lighting, ventilation, good repair",2663
